transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T008647,U0372,2024-02-15,2024,2024-02,chipotle,food & dining,48.88,1,completed,il,checking,paid_search,medium_risk
T008648,U0346,2024-11-20,2024,2024-11,airbnb,travel,319.41,1,completed,ny,checking,paid_search,low_risk
T008649,U0074,2024-09-10,2024,2024-09,walgreens,healthcare,337.59,1,completed,ca,checking,paid_search,medium_risk
T008650,U0001,2023-01-11,2023,2023-01,paypal,transfer,301.52,1,completed,ny,checking,paid_social,low_risk
T008651,U0343,2023-01-31,2023,2023-01,venmo,transfer,1660.24,1,completed,co,savings,influencer,medium_risk
T008652,U0077,2023-10-19,2023,2023-10,at&t,utilities,244.97,1,completed,ga,checking,organic,medium_risk
T008653,U0459,2023-10-26,2023,2023-10,walmart,shopping,393.03,1,completed,il,premium,paid_search,high_risk
T008654,U0236,2024-12-03,2024,2024-12,venmo,transfer,1815.62,1,pending,tx,checking,referral,medium_risk
T008655,U0220,2023-08-12,2023,2023-08,zocdoc,healthcare,34.08,1,completed,ma,checking,referral,low_risk
T008656,U0243,2023-01-16,2023,2023-01,con edison,utilities,478.68,1,pending,ny,premium,referral,low_risk
T008657,U0313,2024-10-05,2024,2024-10,mcdonalds,food & dining,309.37,1,completed,il,premium,paid_social,medium_risk
T008658,U0154,2024-08-19,2024,2024-08,venmo transfer,income,3450.64,0,completed,ny,savings,referral,medium_risk
T008659,U0136,2023-09-18,2023,2023-09,national grid,utilities,69.35,1,completed,il,checking,influencer,low_risk
T008660,U0278,2023-09-18,2023,2023-09,marriott,travel,103.16,1,completed,ga,savings,organic,low_risk
T008661,U0138,2023-01-26,2023,2023-01,uber eats,food & dining,283.62,1,pending,az,premium,paid_search,medium_risk
T008662,U0179,2023-02-28,2023,2023-02,zocdoc,healthcare,323.2,1,completed,fl,premium,referral,low_risk
T008663,U0402,2023-11-01,2023,2023-11,venmo transfer,income,4093.67,0,completed,il,premium,referral,low_risk
T008664,U0127,2023-01-07,2023,2023-01,amc theatres,entertainment,220.97,1,completed,az,premium,organic,medium_risk
T008665,U0119,2023-01-14,2023,2023-01,doordash,food & dining,85.37,1,completed,il,premium,paid_search,low_risk
T008666,U0182,2023-07-27,2023,2023-07,con edison,utilities,331.05,1,completed,wa,premium,paid_search,medium_risk
T008668,U0275,2023-12-21,2023,2023-12,uber eats,food & dining,150.99,1,completed,tx,premium,paid_search,low_risk
T008669,U0361,2024-11-26,2024,2024-11,con edison,utilities,17.73,1,completed,co,checking,paid_search,low_risk
T008670,U0118,2023-02-07,2023,2023-02,bank transfer,transfer,714.97,1,completed,tx,premium,referral,medium_risk
T008671,U0255,2023-04-27,2023,2023-04,marriott,travel,223.91,1,completed,az,checking,organic,low_risk
T008672,U0427,2024-02-20,2024,2024-02,espn+,entertainment,309.98,1,pending,ga,savings,influencer,low_risk
T008673,U0116,2023-06-17,2023,2023-06,uber eats,food & dining,401.07,1,completed,wa,checking,paid_social,medium_risk
T008674,U0224,2023-04-22,2023,2023-04,national grid,utilities,70.04,1,completed,wa,premium,organic,low_risk
T008675,U0087,2024-01-31,2024,2024-01,freelance payment,income,2944.43,0,completed,fl,checking,referral,low_risk
T008676,U0330,2023-09-23,2023,2023-09,cash app,transfer,937.8,1,completed,tx,premium,influencer,medium_risk
T008677,U0420,2023-12-05,2023,2023-12,employer direct deposit,income,7292.73,0,completed,co,checking,organic,medium_risk
T008678,U0474,2024-11-27,2024,2024-11,comcast,utilities,40.72,1,completed,ca,savings,paid_search,medium_risk
T008679,U0342,2024-08-10,2024,2024-08,walgreens,healthcare,291.01,1,completed,fl,premium,referral,medium_risk
T008680,U0286,2024-08-17,2024,2024-08,venmo,transfer,1166.32,1,completed,il,savings,organic,high_risk
T008681,U0227,2023-01-09,2023,2023-01,employer direct deposit,income,2009.78,0,completed,wa,savings,paid_social,medium_risk
T008682,U0477,2023-09-14,2023,2023-09,comcast,utilities,120.73,1,completed,ny,savings,paid_social,low_risk
T008683,U0370,2024-11-30,2024,2024-11,uber,travel,168.11,1,completed,il,savings,organic,low_risk
T008684,U0259,2024-02-24,2024,2024-02,marriott,travel,170.0,1,completed,tx,premium,paid_social,medium_risk
T008685,U0082,2024-06-25,2024,2024-06,apple store,shopping,19.59,1,completed,az,premium,referral,medium_risk
T008686,U0256,2023-02-13,2023,2023-02,espn+,entertainment,425.4,1,completed,tx,premium,referral,low_risk
T008687,U0386,2024-05-15,2024,2024-05,doordash,food & dining,111.22,1,completed,ca,premium,referral,low_risk
T008688,U0175,2023-08-21,2023,2023-08,netflix,entertainment,281.88,1,completed,ca,savings,paid_search,low_risk
T008689,U0038,2024-03-17,2024,2024-03,starbucks,food & dining,319.4,1,completed,ga,premium,referral,low_risk
T008690,U0259,2023-05-26,2023,2023-05,venmo transfer,income,5872.37,0,completed,tx,premium,paid_social,medium_risk
T008691,U0482,2023-12-03,2023,2023-12,amazon,shopping,8.33,1,completed,fl,checking,influencer,high_risk
T008692,U0049,2024-04-14,2024,2024-04,apple store,shopping,19.43,1,completed,fl,checking,referral,high_risk
T008693,U0351,2023-11-10,2023,2023-11,zelle,transfer,709.73,1,completed,co,savings,influencer,low_risk
T008695,U0209,2024-06-06,2024,2024-06,walgreens,healthcare,228.39,1,completed,ca,savings,paid_search,medium_risk
T008696,U0015,2024-10-20,2024,2024-10,espn+,entertainment,153.98,1,completed,ny,premium,referral,medium_risk
T008697,U0230,2024-02-28,2024,2024-02,con edison,utilities,248.68,1,completed,ma,savings,organic,high_risk
T008698,U0290,2023-06-17,2023,2023-06,bank transfer,transfer,1135.13,1,completed,az,premium,organic,medium_risk
T008699,U0445,2023-06-18,2023,2023-06,employer direct deposit,income,6011.98,0,completed,fl,premium,paid_social,medium_risk
T008700,U0196,2024-05-15,2024,2024-05,walgreens,healthcare,378.51,1,completed,wa,savings,paid_search,medium_risk
T008701,U0096,2024-11-13,2024,2024-11,apple store,shopping,494.17,1,completed,wa,premium,paid_social,medium_risk
T008702,U0252,2024-11-30,2024,2024-11,freelance payment,income,6640.29,0,completed,co,savings,referral,medium_risk
T008703,U0413,2024-12-02,2024,2024-12,cvs pharmacy,healthcare,118.32,1,completed,il,premium,referral,medium_risk
T008704,U0069,2024-06-14,2024,2024-06,cash app,transfer,1310.72,1,completed,co,premium,paid_social,medium_risk
T008705,U0422,2024-12-12,2024,2024-12,cash app,transfer,1103.67,1,completed,ca,savings,paid_search,low_risk
T008706,U0045,2023-12-29,2023,2023-12,employer direct deposit,income,6672.45,0,completed,az,savings,referral,low_risk
T008707,U0111,2023-01-08,2023,2023-01,nike,shopping,81.75,1,completed,co,checking,paid_search,medium_risk
T008708,U0058,2023-09-04,2023,2023-09,amc theatres,entertainment,221.84,1,completed,ca,checking,influencer,low_risk
T008709,U0476,2023-09-13,2023,2023-09,amc theatres,entertainment,267.99,1,completed,wa,premium,paid_social,low_risk
T008710,U0473,2023-09-27,2023,2023-09,apple store,shopping,98.0,1,completed,ny,checking,referral,medium_risk
T008711,U0473,2023-05-03,2023,2023-05,national grid,utilities,402.79,1,completed,ny,checking,referral,medium_risk
T008712,U0368,2023-05-08,2023,2023-05,lyft,travel,34.56,1,completed,ga,savings,influencer,medium_risk
T008713,U0303,2024-01-26,2024,2024-01,one medical,healthcare,462.75,1,completed,ma,savings,organic,low_risk
T008714,U0390,2023-09-19,2023,2023-09,paypal,transfer,933.3,1,completed,tx,premium,paid_search,medium_risk
T008715,U0183,2023-11-16,2023,2023-11,steam,entertainment,62.28,1,completed,ga,savings,paid_search,low_risk
T008716,U0266,2024-03-03,2024,2024-03,con edison,utilities,435.67,1,completed,ca,savings,paid_search,low_risk
T008717,U0245,2024-10-29,2024,2024-10,netflix,entertainment,50.66,1,completed,co,premium,paid_social,medium_risk
T008718,U0499,2023-06-30,2023,2023-06,t-mobile,utilities,203.45,1,completed,fl,savings,paid_social,low_risk
T008719,U0204,2024-07-12,2024,2024-07,starbucks,food & dining,434.35,1,completed,wa,checking,paid_social,medium_risk
T008720,U0111,2024-07-15,2024,2024-07,walgreens,healthcare,98.78,1,completed,co,checking,paid_search,medium_risk
T008721,U0464,2024-06-03,2024,2024-06,national grid,utilities,368.43,1,completed,tx,savings,referral,low_risk
T008722,U0425,2024-03-19,2024,2024-03,freelance payment,income,1068.42,0,completed,il,checking,paid_search,medium_risk
T008723,U0480,2023-03-12,2023,2023-03,chipotle,food & dining,255.11,1,completed,co,checking,paid_search,medium_risk
T008724,U0421,2023-10-19,2023,2023-10,uber,travel,474.11,1,completed,co,checking,referral,low_risk
T008725,U0408,2024-06-23,2024,2024-06,marriott,travel,391.31,1,completed,ny,checking,influencer,medium_risk
T008726,U0030,2023-09-26,2023,2023-09,paypal,transfer,1391.11,1,completed,ga,checking,paid_social,medium_risk
T008727,U0397,2024-03-20,2024,2024-03,paypal,transfer,1672.31,1,completed,co,premium,paid_search,medium_risk
T008728,U0225,2024-06-12,2024,2024-06,netflix,entertainment,44.52,1,completed,wa,premium,influencer,medium_risk
T008729,U0263,2024-08-26,2024,2024-08,airbnb,travel,369.59,1,completed,co,savings,paid_social,medium_risk
T008730,U0228,2023-12-14,2023,2023-12,chipotle,food & dining,5.36,1,completed,co,checking,referral,low_risk
T008731,U0288,2024-08-04,2024,2024-08,steam,entertainment,57.75,1,completed,ca,checking,influencer,medium_risk
T008732,U0011,2024-02-27,2024,2024-02,one medical,healthcare,129.03,1,completed,il,premium,referral,medium_risk
T008733,U0311,2024-07-28,2024,2024-07,paypal,transfer,1387.07,1,completed,ny,checking,paid_search,low_risk
T008734,U0478,2023-08-28,2023,2023-08,target,shopping,463.07,1,completed,ga,premium,paid_social,high_risk
T008735,U0370,2024-10-12,2024,2024-10,airbnb,travel,244.72,1,completed,il,savings,organic,low_risk
T008736,U0011,2023-03-18,2023,2023-03,apple store,shopping,183.16,1,completed,il,premium,referral,medium_risk
T008737,U0226,2024-12-05,2024,2024-12,uber,travel,252.92,1,completed,il,premium,paid_social,medium_risk
T008738,U0344,2023-07-24,2023,2023-07,delta airlines,travel,199.97,1,completed,ga,checking,paid_social,medium_risk
T008739,U0144,2023-09-08,2023,2023-09,mcdonalds,food & dining,252.82,1,completed,tx,premium,influencer,medium_risk
T008740,U0175,2024-04-10,2024,2024-04,bank transfer,transfer,819.26,1,completed,ca,savings,paid_search,low_risk
T008741,U0435,2024-09-04,2024,2024-09,zelle,transfer,1988.31,1,completed,ga,premium,paid_search,medium_risk
T008742,U0010,2024-12-03,2024,2024-12,venmo transfer,income,2756.13,0,completed,ny,premium,paid_social,medium_risk
T008743,U0249,2024-12-12,2024,2024-12,chipotle,food & dining,17.08,1,completed,ga,savings,influencer,medium_risk
T008744,U0403,2024-07-03,2024,2024-07,freelance payment,income,1521.76,0,completed,wa,checking,paid_social,medium_risk
T008745,U0256,2024-09-16,2024,2024-09,amc theatres,entertainment,317.58,1,completed,tx,premium,referral,low_risk
T008747,U0201,2024-04-03,2024,2024-04,airbnb,travel,323.83,1,completed,co,checking,paid_search,low_risk
T008748,U0277,2024-08-08,2024,2024-08,one medical,healthcare,175.49,1,completed,tx,premium,organic,medium_risk
T008749,U0355,2024-08-27,2024,2024-08,amc theatres,entertainment,259.26,1,completed,az,savings,organic,medium_risk
T008750,U0373,2024-03-25,2024,2024-03,delta airlines,travel,85.36,1,completed,ga,savings,organic,medium_risk
T008751,U0399,2024-11-26,2024,2024-11,employer direct deposit,income,1598.48,0,completed,co,premium,influencer,low_risk
T008752,U0256,2023-02-23,2023,2023-02,airbnb,travel,409.16,1,completed,tx,premium,referral,low_risk
T008753,U0073,2024-11-26,2024,2024-11,starbucks,food & dining,288.85,1,completed,il,checking,paid_social,medium_risk
T008754,U0014,2023-10-11,2023,2023-10,starbucks,food & dining,352.47,1,completed,tx,savings,paid_social,low_risk
T008755,U0146,2023-01-01,2023,2023-01,marriott,travel,129.15,1,completed,wa,savings,referral,low_risk
T008756,U0239,2024-07-29,2024,2024-07,delta airlines,travel,102.37,1,completed,ny,checking,referral,medium_risk
T008757,U0444,2024-04-02,2024,2024-04,cigna,healthcare,155.17,1,completed,co,premium,organic,medium_risk
T008759,U0490,2023-03-13,2023,2023-03,venmo transfer,income,4357.53,0,completed,ca,savings,paid_social,low_risk
T008760,U0210,2024-04-15,2024,2024-04,lyft,travel,484.49,1,completed,ma,premium,referral,medium_risk
T008761,U0458,2024-09-17,2024,2024-09,employer direct deposit,income,7132.04,0,completed,fl,premium,referral,low_risk
T008762,U0087,2024-02-22,2024,2024-02,target,shopping,279.55,1,completed,fl,checking,referral,low_risk
T008763,U0462,2024-01-04,2024,2024-01,doordash,food & dining,386.76,1,completed,il,savings,organic,low_risk
T008764,U0383,2024-07-15,2024,2024-07,venmo transfer,income,2757.05,0,completed,az,checking,paid_search,medium_risk
T008765,U0173,2024-12-26,2024,2024-12,freelance payment,income,2705.78,0,completed,fl,premium,referral,medium_risk
T008766,U0079,2023-03-29,2023,2023-03,national grid,utilities,453.28,1,completed,ga,checking,paid_search,medium_risk
T008767,U0276,2023-12-17,2023,2023-12,at&t,utilities,241.96,1,completed,ny,savings,organic,low_risk
T008768,U0434,2024-01-06,2024,2024-01,bank transfer,transfer,1134.46,1,completed,az,premium,paid_social,medium_risk
T008769,U0465,2024-06-01,2024,2024-06,zocdoc,healthcare,118.39,1,completed,ma,savings,referral,medium_risk
T008770,U0114,2023-10-26,2023,2023-10,amc theatres,entertainment,157.4,1,completed,co,savings,referral,low_risk
T008771,U0167,2024-09-26,2024,2024-09,airbnb,travel,443.57,1,completed,co,checking,influencer,medium_risk
T008772,U0156,2023-10-03,2023,2023-10,walgreens,healthcare,134.96,1,completed,ga,savings,paid_search,medium_risk
T008773,U0473,2024-05-23,2024,2024-05,national grid,utilities,320.93,1,completed,ny,checking,referral,medium_risk
T008774,U0321,2023-06-27,2023,2023-06,bank transfer,transfer,1243.34,1,completed,ny,premium,referral,high_risk
T008775,U0355,2023-04-22,2023,2023-04,nike,shopping,362.2,1,pending,az,savings,organic,medium_risk
T008776,U0387,2023-08-02,2023,2023-08,cash app,transfer,1532.83,1,completed,ga,checking,paid_social,medium_risk
T008777,U0087,2024-06-04,2024,2024-06,mcdonalds,food & dining,496.43,1,completed,fl,checking,referral,low_risk
T008778,U0150,2023-08-08,2023,2023-08,chipotle,food & dining,246.44,1,completed,il,savings,influencer,low_risk
T008779,U0431,2024-09-17,2024,2024-09,lyft,travel,446.18,1,completed,ca,checking,referral,low_risk
T008780,U0354,2024-01-20,2024,2024-01,uber eats,food & dining,160.77,1,completed,fl,savings,organic,low_risk
T008781,U0221,2024-02-28,2024,2024-02,uber eats,food & dining,388.8,1,completed,tx,checking,referral,medium_risk
T008782,U0241,2024-05-22,2024,2024-05,venmo,transfer,1698.97,1,completed,ca,savings,influencer,medium_risk
T008783,U0426,2023-07-31,2023,2023-07,espn+,entertainment,339.85,1,completed,fl,savings,influencer,medium_risk
T008784,U0344,2023-06-20,2023,2023-06,cvs pharmacy,healthcare,338.77,1,completed,ga,checking,paid_social,medium_risk
T008785,U0412,2024-01-03,2024,2024-01,walgreens,healthcare,451.09,1,completed,tx,savings,paid_search,low_risk
T008786,U0445,2024-04-04,2024,2024-04,freelance payment,income,3551.09,0,completed,fl,premium,paid_social,medium_risk
T008787,U0199,2024-01-23,2024,2024-01,cigna,healthcare,107.67,1,completed,co,checking,referral,medium_risk
T008788,U0304,2024-12-02,2024,2024-12,amazon,shopping,453.48,1,completed,tx,premium,paid_search,medium_risk
T008789,U0337,2024-02-08,2024,2024-02,chipotle,food & dining,31.54,1,completed,az,checking,paid_search,medium_risk
T008790,U0046,2023-08-04,2023,2023-08,national grid,utilities,262.64,1,completed,fl,checking,organic,medium_risk
T008791,U0193,2023-02-22,2023,2023-02,cvs pharmacy,healthcare,286.98,1,completed,ga,checking,influencer,medium_risk
T008792,U0198,2024-01-24,2024,2024-01,doordash,food & dining,414.37,1,completed,ga,savings,organic,medium_risk
T008793,U0101,2023-07-18,2023,2023-07,walmart,shopping,491.75,1,completed,az,premium,paid_social,medium_risk
T008794,U0180,2024-12-10,2024,2024-12,employer direct deposit,income,2151.67,0,completed,ny,checking,referral,low_risk
T008795,U0150,2024-09-07,2024,2024-09,national grid,utilities,232.59,1,completed,il,savings,influencer,low_risk
T008796,U0245,2023-08-07,2023,2023-08,walmart,shopping,116.61,1,completed,co,premium,paid_social,medium_risk
T008797,U0231,2024-04-07,2024,2024-04,venmo transfer,income,3296.98,0,completed,ca,premium,paid_search,low_risk
T008798,U0148,2024-02-07,2024,2024-02,con edison,utilities,393.08,1,completed,az,premium,paid_search,medium_risk
T008799,U0112,2023-07-04,2023,2023-07,steam,entertainment,210.12,1,completed,az,savings,paid_search,medium_risk
T008800,U0285,2024-07-13,2024,2024-07,espn+,entertainment,80.39,1,completed,wa,checking,referral,medium_risk
T008801,U0239,2024-02-14,2024,2024-02,venmo transfer,income,3640.17,0,completed,ny,checking,referral,medium_risk
T008802,U0286,2024-04-22,2024,2024-04,apple store,shopping,379.38,1,completed,il,savings,organic,high_risk
T008803,U0413,2023-04-21,2023,2023-04,chipotle,food & dining,145.98,1,completed,il,premium,referral,medium_risk
T008804,U0335,2023-11-10,2023,2023-11,employer direct deposit,income,4685.1,0,completed,ca,premium,paid_social,high_risk
T008805,U0041,2024-02-04,2024,2024-02,target,shopping,62.23,1,completed,fl,premium,referral,low_risk
T008806,U0233,2024-09-19,2024,2024-09,amc theatres,entertainment,30.15,1,completed,az,savings,referral,medium_risk
T008807,U0091,2024-09-07,2024,2024-09,netflix,entertainment,323.99,1,completed,ma,savings,paid_social,medium_risk
T008808,U0358,2024-12-03,2024,2024-12,netflix,entertainment,83.34,1,completed,az,savings,referral,medium_risk
T008809,U0210,2023-12-05,2023,2023-12,zocdoc,healthcare,416.04,1,completed,ma,premium,referral,medium_risk
T008810,U0269,2024-05-01,2024,2024-05,starbucks,food & dining,94.4,1,completed,az,premium,influencer,medium_risk
T008811,U0283,2023-09-13,2023,2023-09,paypal,transfer,133.65,1,completed,az,checking,paid_search,medium_risk
T008813,U0059,2024-10-24,2024,2024-10,venmo,transfer,1368.4,1,completed,tx,checking,influencer,low_risk
T008814,U0062,2023-04-12,2023,2023-04,chipotle,food & dining,119.6,1,completed,ca,premium,organic,medium_risk
T008815,U0081,2024-05-13,2024,2024-05,cash app,transfer,1220.29,1,completed,ny,savings,influencer,low_risk
